,Name,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing City,Billing Zip,Billing Province,Billing Country,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Notes,Note Attributes,Cancelled at,Payment Method,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment Terms Name,Next Payment Due At,new_email,New Phone,Nombre modo privado,Calle modo privado,Direccion modo privado,Company_joined,Id
4885,#1722,partially_refunded,2024-06-29 21:00:01 +0200,fulfilled,2024-06-30 20:44:34 +0200,no,EUR,78.0,4.99,7.03,82.99,,26.0,Standard Shipping,2024-06-29 21:00:01 +0200,1,Arnés Comfort Passion Red - S,52.0,,,True,False,fulfilled,Bönningstedt,'25474,,DE,Bönningstedt,'25474,,DE,,Klarna Order ID,,Klarna,68.01,RealDogs,0.0,,,,Klarna,Low,web,13.0,DE MwSt 19 %,7.03,,,,,,,,,,,,,,,email4886@web.de,41066164862,Name_3481,Street_3616,Addr_3581,,ID_82EECD95E0
4886,#1722,,,,,,,,,,,,,,2024-06-29 21:00:01 +0200,1,Arnés Comfort Lavanda Lilac - M,52.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,13.0,,,,,,,,,,,,,,,,,email4887@web.de,+40271422980,,,,,
4887,#1721,paid,2024-06-29 18:51:04 +0200,fulfilled,2024-06-30 20:44:12 +0200,yes,EUR,57.54,4.99,9.99,62.53,,19.18,Standard Shipping,2024-06-29 18:51:03 +0200,1,Kit Paseo Marine Blue - S,76.72,95.9,,True,True,fulfilled,Buxtehude,'21614,,DE,Buxtehude,'21614,,DE,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,19.18,DE MwSt 19 %,9.99,,,,,,,,,,,,,,,email4888@web.de,+491534888681,Name_3482,Street_3617,Addr_3582,,ID_18FE057BD5
4888,#1720,paid,2024-06-29 15:50:11 +0200,fulfilled,2024-06-30 20:44:00 +0200,yes,EUR,57.54,4.99,10.86,62.53,,19.18,Standard Shipping,2024-06-29 15:50:04 +0200,1,Kit Paseo Forest Green - S,76.72,95.9,,True,True,fulfilled,Houthalen-Helchteren,'3530,,BE,Houthalen-Helchteren,'3530,,BE,Luuk,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,19.18,BE TVA 21 %,10.86,,,,,,,,,,,,,,,email4889@gmail.com,4151713991,Name_3483,Street_3618,Addr_3583,,ID_0032A8EA7A
4889,#1719,paid,2024-06-29 15:38:59 +0200,fulfilled,2024-06-30 20:43:45 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-29 15:38:59 +0200,1,Kit Paseo Forest Green - S,56.0,70.0,,True,True,fulfilled,Madrid,'28028,M,ES,Madrid,'28028,M,ES,Pistón ,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Madrid,Madrid,,,email4890@outlook.com,925232878,Name_3379,Street_3507,Addr_3475,,ID_607079C567
4890,#1718,paid,2024-06-29 13:43:42 +0200,fulfilled,2024-06-30 20:43:33 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-29 13:43:42 +0200,1,Kit Paseo Forest Green - L,56.0,70.0,,True,True,fulfilled,Valdetorres de Jarama,'28150,M,ES,Valdetorres de Jarama,'28150,M,ES,GHOST,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Madrid,Madrid,,,email4891@outlook.es,019 91 42 82,Name_3484,Street_3619,Addr_3584,,ID_82887DEAE2
4891,#1717,paid,2024-06-29 13:33:20 +0200,fulfilled,2024-06-30 20:43:21 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-29 13:33:19 +0200,1,Kit Paseo Forest Green - S,56.0,70.0,,True,True,fulfilled,Molina de Segura,'30500,MU,ES,Molina de Segura,'30500,MU,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Murcia,Murcia,,,email4892@gmail.com,479483981,Name_3485,Street_3620,Addr_3585,,ID_3B097DCDB0
4892,#1716,paid,2024-06-29 12:55:21 +0200,fulfilled,2024-06-30 20:43:07 +0200,no,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-29 12:55:21 +0200,1,Kit paseo Lavanda Lilac - S,56.0,70.0,,True,True,fulfilled,Barcelona,'08041,B,ES,Barcelona,'08041,B,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Barcelona,Barcelona,,,email4893@gmail.com,342249148,Name_3486,Street_3621,Addr_3586,,ID_145CB913DF
4893,#1715,paid,2024-06-29 11:01:32 +0200,fulfilled,2024-06-30 20:42:55 +0200,no,EUR,57.54,4.99,10.86,62.53,,19.18,Standard Shipping,2024-06-29 11:01:25 +0200,1,Kit Paseo Baby Blue - M,76.72,95.9,,True,True,fulfilled,Woerden,3441 AK,,NL,Woerden,3441 AK,,NL,OTTO,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,19.18,NL btw 21 %,10.86,,,,,,,,,,,,,,,email4894@gmail.com,+34674666982,Name_3487,Street_3622,Addr_3587,,ID_7A824D8F8F
4894,#1714,paid,2024-06-29 10:30:59 +0200,fulfilled,2024-06-30 20:42:39 +0200,no,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-29 10:30:58 +0200,1,Kit Paseo Passion Red - XS,56.0,70.0,,True,True,fulfilled,Alicante (Alacant),'03016,A,ES,Alicante (Alacant),'03016,A,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Alicante,Alicante,,,email4895@gmail.com,815675637,Name_3488,Street_3623,Addr_3588,,ID_0AB2D04D69
4895,#1713,paid,2024-06-29 00:45:55 +0200,fulfilled,2024-06-30 20:42:26 +0200,no,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-29 00:45:54 +0200,1,Kit Paseo Passion Red - M,56.0,70.0,,True,True,fulfilled,Valdemoro,'28342,M,ES,Valdemoro,'28342,M,ES,Luka,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Madrid,Madrid,,,email4896@gmail.com,+34693129871,Name_3489,Street_3624,Addr_3589,,ID_181ED790CF
4896,#1712,paid,2024-06-28 23:20:53 +0200,fulfilled,2024-06-30 20:42:14 +0200,yes,EUR,27.0,4.99,0.0,31.99,,9.0,Estándar,2024-06-28 23:20:52 +0200,1,Arnés Comfort Marine Blue - M,36.0,,,True,False,fulfilled,Madrid,'28001,M,ES,Madrid,'28001,M,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,9.0,ES IVA 21 %,0.0,,,,,,,,,,,Madrid,Madrid,,,email4897@hotmail.com,813474430,Name_3490,Street_3625,Addr_3590,,ID_05E6EB0860
4897,#1711,paid,2024-06-28 20:53:20 +0200,fulfilled,2024-06-30 20:42:02 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-28 20:53:19 +0200,1,Kit Paseo Baby Blue - M,56.0,70.0,,True,True,fulfilled,Málaga,'29004,MA,ES,Málaga,'29004,MA,ES,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Málaga,Málaga,,,email4898@hotmail.com,493515365,Name_3491,Street_3626,Addr_3591,,ID_3357E546DC
4898,#1710,paid,2024-06-28 20:41:57 +0200,fulfilled,2024-06-30 20:41:49 +0200,yes,EUR,57.54,4.99,10.42,62.53,,19.18,Standard Shipping,2024-06-28 20:41:56 +0200,1,Kit Paseo Forest Green - M,76.72,95.9,,True,True,fulfilled,Ambilly,'74100,,FR,Ambilly,'74100,,FR,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,19.18,FR TVA 20 %,10.42,,,,,,,,,,,,,,,email4899@live.fr,+41737673569,Name_3492,Street_3627,Addr_3592,,ID_44D1537B74
4899,#1709,paid,2024-06-28 20:38:00 +0200,fulfilled,2024-06-30 20:41:37 +0200,yes,EUR,54.0,4.99,0.0,58.99,,18.0,Estándar,2024-06-28 20:37:59 +0200,1,Arnés Comfort Chocolate Brown - S,36.0,,,True,False,fulfilled,Arroyomolinos,'28939,M,ES,Arroyomolinos,'28939,M,ES,Greta,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,9.0,ES IVA 21 %,0.0,,,,,,,,,,,Madrid,Madrid,,,email4900@msn.com,177870009,Name_3493,Street_3628,Addr_3593,,ID_0D5C5271D5
4900,#1709,,,,,,,,,,,,,,2024-06-28 20:37:59 +0200,1,Arnés Comfort Passion Red - XS,36.0,,,True,False,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,9.0,,,,,,,,,,,,,,,,,email4901@msn.com,+2065469055230,,,,,
4901,#1708,paid,2024-06-28 15:15:53 +0200,fulfilled,2024-06-30 20:41:22 +0200,yes,EUR,57.54,4.99,10.42,62.53,,19.18,Standard Shipping,2024-06-28 15:15:52 +0200,1,Kit Paseo Baby Blue - S,76.72,95.9,,True,True,fulfilled,Wien,'1020,,AT,Wien,'1020,,AT,Rocco,Klarna Order ID,,Klarna,0.0,RealDogs,0.0,,,,Klarna,Low,web,19.18,AT VAT 20 %,10.42,,,,,,,,,,,,,,,email4902@yahoo.de,49173633904,Name_3494,Street_3629,Addr_3594,,ID_FC641A6593
4902,#1707,paid,2024-06-28 12:46:01 +0200,fulfilled,2024-06-30 20:41:10 +0200,yes,EUR,57.54,4.99,10.86,62.53,,19.18,Standard Shipping,2024-06-28 12:45:52 +0200,1,Kit paseo Lavanda Lilac - XS,76.72,95.9,,True,True,fulfilled,Sint-Niklaas,'9100,,BE,Sint-Niklaas,'9100,,BE,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,19.18,BE TVA 21 %,10.86,,,,,,,,,,,,,,,email4903@gmail.com,4951575710,Name_3304,Street_3431,Addr_3400,,ID_99316D6189
4903,#1706,paid,2024-06-28 12:34:28 +0200,fulfilled,2024-06-30 20:40:57 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-28 12:34:27 +0200,1,Kit Paseo Baby Blue - M,56.0,70.0,,True,True,fulfilled,ALTEA LA VELLA,'03599,A,ES,ALTEA LA VELLA,'03599,A,ES,Thor,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Alicante,Alicante,,,email4904@gmail.com,144916452,Name_3495,Street_3630,Addr_3595,,ID_CD8D6D53B9
4904,#1705,paid,2024-06-28 09:15:07 +0200,fulfilled,2024-06-30 20:40:45 +0200,yes,EUR,39.0,4.99,0.0,43.99,,13.0,Standard Shipping,2024-06-28 09:15:06 +0200,1,Arnés Comfort Forest Green - S,52.0,,,True,False,fulfilled,Hamburg,'22303,,DE,Hamburg,'22303,,DE,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,13.0,DE MwSt 19 %,0.0,,,,,,,,,,,,,,,email4905@googlemail.com,+491326690802,Name_3496,Street_3631,Addr_3596,,ID_79310632C2
4905,#1704,paid,2024-06-28 08:20:32 +0200,fulfilled,2024-06-30 20:40:31 +0200,yes,EUR,27.0,4.99,0.0,31.99,,9.0,Estándar,2024-06-28 08:20:32 +0200,1,Arnés Comfort Marine Blue - S,36.0,,,True,False,fulfilled,Deerfield Beach,'33442,FL,US,Madrid,'28850,M,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,9.0,ES IVA 21 %,0.0,,,,,,,,,,,Florida,Madrid,,,email4906@gmail.com,638150854,Name_3497,Street_3632,Addr_3597,,ID_0CA8A61E30
4906,#1703,paid,2024-06-27 21:18:05 +0200,fulfilled,2024-06-30 20:40:14 +0200,no,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-27 21:18:04 +0200,1,Kit Paseo Honey Yellow - M,56.0,70.0,,True,True,fulfilled,Sevilla,'41020,SE,ES,Sevilla,'41020,SE,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Sevilla,Sevilla,,,email4907@gmail.com,839835069,Name_3498,Street_3633,Addr_3598,,ID_BF6607D86A
4907,#1702,paid,2024-06-27 20:40:30 +0200,fulfilled,2024-06-30 20:40:00 +0200,yes,EUR,27.0,4.99,0.0,31.99,,9.0,Estándar,2024-06-27 20:40:29 +0200,1,Arnés Comfort Baby Blue - M,36.0,,,True,False,fulfilled,Urretxu,'20700,SS,ES,Urretxu,'20700,SS,ES,Pola,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,9.0,ES IVA 21 %,0.0,,,,,,,,,,,Guipúzcoa,Guipúzcoa,,,email4908@inmobriones.com,519023236,Name_3248,Street_3634,Addr_3599,,ID_005F4F712C
4908,#1701,paid,2024-06-27 16:28:46 +0200,fulfilled,2024-06-30 20:39:45 +0200,no,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-27 16:28:46 +0200,1,Kit Paseo Forest Green - L,56.0,70.0,,True,True,fulfilled,Madrid,'28021,M,ES,Madrid,'28021,M,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Madrid,Madrid,,,email4909@gmail.com,+34664887749,Name_3499,Street_3635,Addr_3600,,ID_FDA7F7B1AE
4909,#1700,paid,2024-06-27 15:33:12 +0200,fulfilled,2024-06-30 20:39:31 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-27 15:33:12 +0200,1,Kit Paseo Forest Green - S,56.0,70.0,,True,True,fulfilled,Barcelona,'08015,B,ES,Barcelona,'08015,B,ES,Oliver,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Barcelona,Barcelona,,,email4910@gmail.com,386 12 86 42,Name_3500,Street_3636,Addr_3601,,ID_7CBC01FC90
4910,#1699,paid,2024-06-27 10:22:50 +0200,fulfilled,2024-06-27 14:39:56 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-27 10:22:50 +0200,1,Kit Paseo Honey Yellow - S,56.0,70.0,,True,True,fulfilled,Olula del Río,'04860,AL,ES,Olula del Río,'04860,AL,ES,Toy,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Almería,Almería,,,email4911@gmail.com,+34631584339,Name_3501,Street_3637,Addr_3602,,ID_F3131AA5D9
4911,#1698,paid,2024-06-27 01:42:41 +0200,fulfilled,2024-06-27 14:39:42 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-27 01:42:41 +0200,1,Kit Paseo Honey Yellow - S,56.0,70.0,,True,True,fulfilled,Barcelona,'08016,B,ES,Barcelona,'08016,B,ES,ippo,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Barcelona,Barcelona,,,email4912@gmail.com,455079057,Name_3502,Street_3638,Addr_3603,,ID_D136BB6C99
4912,#1697,paid,2024-06-26 23:54:30 +0200,fulfilled,2024-06-27 14:39:30 +0200,no,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-26 23:54:29 +0200,1,Kit Paseo Pirate Black - M,56.0,70.0,,True,True,fulfilled,Vitoria,'01009,VI,ES,Vitoria,'01009,VI,ES,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Álava,Álava,,,email4913@hotmail.com,804311102,Name_3503,Street_3639,Addr_3604,,ID_7A83BE4F70
4913,#1696,paid,2024-06-26 21:15:23 +0200,fulfilled,2024-06-27 14:39:18 +0200,yes,EUR,27.0,4.99,0.0,31.99,,9.0,Estándar,2024-06-26 21:15:22 +0200,1,Arnés Comfort Forest Green - M,36.0,,,True,False,fulfilled,Vitoria Gasteiz,'01002,VI,ES,Vitoria-Gasteiz,'01001,VI,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,9.0,ES IVA 21 %,0.0,,,,,,,,,,,Álava,Álava,,,email4914@gmail.com,+34617463112,Name_3504,Street_3640,Addr_3605,,ID_79B93C173C
4914,#1695,paid,2024-06-26 20:17:00 +0200,fulfilled,2024-06-27 14:39:05 +0200,yes,EUR,57.54,4.99,10.86,62.53,,19.18,Standard Shipping,2024-06-26 20:17:00 +0200,1,Kit Paseo Honey Yellow - XS,76.72,95.9,,True,True,fulfilled,Gent,'9000,,BE,Gent,'9000,,BE,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,19.18,BE TVA 21 %,10.86,,,,,,,,,,,,,,,email4915@hotmail.fr,+32457686320,Name_3039,Street_3641,Addr_3118,,ID_A60221BC34
4915,#1694,paid,2024-06-26 18:17:16 +0200,fulfilled,2024-06-27 14:38:50 +0200,yes,EUR,27.0,4.99,0.0,31.99,,9.0,Estándar,2024-06-26 18:17:16 +0200,1,Arnés Comfort Honey Yellow - S,36.0,,,True,False,fulfilled,Madrid,'28050,M,ES,Madrid,'28050,M,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,9.0,ES IVA 21 %,0.0,,,,,,,,,,,Madrid,Madrid,,,email4916@hotmail.com,+34601253818,Name_0471,Street_3642,Addr_0479,,ID_F24F200555
4916,#1693,paid,2024-06-26 18:00:34 +0200,fulfilled,2024-06-27 14:38:38 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-26 18:00:33 +0200,1,Kit Paseo Passion Red - M,56.0,70.0,,True,True,fulfilled,Puebla-Tornesa,'12191,CS,ES,Puebla-Tornesa,'12191,CS,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Castellón,Castellón,,,email4917@gmail.com,204407723,Name_3505,Street_3643,Addr_3606,,ID_55A78905F3
4917,#1692,paid,2024-06-26 15:35:37 +0200,fulfilled,2024-06-27 14:38:26 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-26 15:35:36 +0200,1,Kit Paseo Honey Yellow - XS,56.0,70.0,,True,True,fulfilled,Murcia,'30160,MU,ES,Murcia,'30160,MU,ES,Hera,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Murcia,Murcia,,,email4918@gmail.com,467374256,Name_3506,Street_3581,Addr_3547,,ID_469D08DF87
4918,#1691,paid,2024-06-26 14:08:07 +0200,fulfilled,2024-06-27 14:38:13 +0200,yes,EUR,27.0,4.99,0.0,31.99,,9.0,Estándar,2024-06-26 14:08:07 +0200,1,Arnés Comfort Baby Blue - XS,36.0,,,True,False,fulfilled,Paracuellos de Jarama,'28860,M,ES,Torrejón de Ardoz,'28850,M,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,9.0,ES IVA 21 %,0.0,,,,,,,,,,,Madrid,Madrid,,,email4919@hotmail.com,278501105,Name_3507,Street_3644,Addr_3607,,ID_BF7D49BC34
4919,#1690,paid,2024-06-25 23:18:03 +0200,fulfilled,2024-06-27 14:38:00 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-25 23:18:02 +0200,1,Kit Paseo Forest Green - S,56.0,70.0,,True,True,fulfilled,Sabadell,'08201,B,ES,Sabadell,'08201,B,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Barcelona,Barcelona,,,email4920@icloud.com,221567085,Name_3508,Street_3645,Addr_3608,,ID_792664B7D8
4920,#1689,paid,2024-06-25 20:29:00 +0200,fulfilled,2024-06-27 14:37:47 +0200,yes,EUR,59.45,5.22,0.0,64.67,,19.82,Standard Shipping,2024-06-25 20:28:59 +0200,1,Kit Paseo Peach Pink - S,79.27,98.04,,True,True,fulfilled,Genève,'1202,,CH,Genève,'1202,,CH,Noodle,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,19.82,,,,,,,,,,,,,,,,,email4921@gmail.com,7839348232,Name_3509,Street_3646,Addr_3609,,ID_9B3936FC33
4921,#1688,paid,2024-06-25 20:06:10 +0200,fulfilled,2024-06-27 14:37:33 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-25 20:06:09 +0200,1,Kit Paseo Honey Yellow - M,56.0,70.0,,True,True,fulfilled,Madrid,'28050,M,ES,Madrid,'28050,M,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Madrid,Madrid,,,email4922@hotmail.com,286976220,Name_3510,Street_3647,Addr_3610,,ID_1392FE4EDC
4922,#1687,paid,2024-06-25 19:47:05 +0200,fulfilled,2024-06-27 14:37:19 +0200,no,EUR,39.79,5.15,8.99,44.94,,13.27,Standard Shipping,2024-06-25 19:47:05 +0200,1,Arnés Comfort Peach Pink - M,53.06,,,True,True,fulfilled,Enskede,122 41,,SE,Nacka,131 37,,SE,,,,Shopify Payments,0.0,RealDogs,-0.01,,,,,Low,web,13.27,SE Moms 25 %,8.99,,,,,,,,,,,,,,,email4923@gmail.com,+46727270342,Name_3511,Street_3648,Addr_3611,,ID_E6D645C959
4923,#1686,paid,2024-06-25 14:58:46 +0200,fulfilled,2024-06-27 14:37:01 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-25 14:58:45 +0200,1,Kit Paseo Forest Green - S,56.0,70.0,,True,True,fulfilled,Madrid,'28014,M,ES,Madrid,'28014,M,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Madrid,Madrid,,,email4924@gmail.com,521004672,Name_3512,Street_3649,Addr_3612,,ID_881CF43439
4924,#1685,paid,2024-06-25 14:43:08 +0200,fulfilled,2024-06-27 14:36:47 +0200,yes,EUR,57.54,4.99,10.86,62.53,,19.18,Standard Shipping,2024-06-25 14:43:08 +0200,1,Kit Paseo Baby Blue - XS,76.72,95.9,,True,True,fulfilled,Lille,'2275,,BE,Lille,'2275,,BE,,Klarna Order ID,,Klarna,0.0,RealDogs,0.0,,,,Klarna,Low,web,19.18,BE TVA 21 %,10.86,,,,,,,,,,,,,,,email4925@hotmail.com,+32463559050,Name_3513,Street_3650,Addr_3613,,ID_327F868DB7
4925,#1684,paid,2024-06-25 13:21:06 +0200,fulfilled,2024-06-27 14:36:32 +0200,yes,EUR,57.54,4.99,10.86,62.53,,19.18,Standard Shipping,2024-06-25 13:21:06 +0200,1,Kit Paseo Chocolate Brown - S,76.72,95.9,,True,True,fulfilled,Schaerbeek,'1030,,BE,Schaerbeek,'1030,,BE,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,19.18,BE TVA 21 %,10.86,,,,,,,,,,,,,,,email4926@gmail.com,4462829043,Name_3514,Street_3651,Addr_3614,,ID_1F69FFAA00
4926,#1683,paid,2024-06-25 11:17:42 +0200,fulfilled,2024-06-27 14:36:18 +0200,yes,EUR,54.0,4.99,0.0,58.99,,18.0,Estándar,2024-06-25 11:17:41 +0200,2,Arnés Comfort Chocolate Brown - S,36.0,,,True,False,fulfilled,Sant Antoni de Vilamajor,'08459,B,ES,Sant Antoni de Vilamajor,'08459,B,ES,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,18.0,ES IVA 21 %,0.0,,,,,,,,,,,Barcelona,Barcelona,,,email4927@gmail.com,215917749,Name_3515,Street_3652,Addr_3615,,ID_2171B265A9
4927,#1682,paid,2024-06-25 00:08:24 +0200,fulfilled,2024-06-27 14:36:06 +0200,no,EUR,57.54,4.99,10.86,62.53,,19.18,Standard Shipping,2024-06-25 00:08:23 +0200,1,Kit Paseo Light Grey - S,76.72,95.9,,True,True,fulfilled,Soignies,'7063,,BE,Soignies,'7063,,BE,Foofie,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,19.18,BE TVA 21 %,10.86,,,,,,,,,,,,,,,email4928@gmail.com,+32417608494,Name_3516,Street_3653,Addr_3616,,ID_8678547B0C
4928,#1681,paid,2024-06-24 21:04:07 +0200,fulfilled,2024-06-27 14:35:51 +0200,yes,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-24 21:04:07 +0200,1,Kit Paseo Honey Yellow - S,56.0,70.0,,True,True,fulfilled,Madrid,'28004,M,ES,Madrid,'28004,M,ES,ERIC,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Madrid,Madrid,,,email4929@gmail.com,082 07 78 25,Name_3517,Street_3654,Addr_3617,,ID_4A6B467481
4929,#1680,paid,2024-06-24 17:13:05 +0200,fulfilled,2024-06-24 21:30:19 +0200,yes,EUR,27.0,4.99,0.0,31.99,,9.0,Estándar,2024-06-24 17:13:04 +0200,1,Arnés Comfort Light Grey - M,36.0,,,True,False,fulfilled,Piera,'08784,B,ES,Piera,'08784,B,ES,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,9.0,ES IVA 21 %,0.0,,,,,,,,,,,Barcelona,Barcelona,,,email4930@outlook.com,723045226,Name_3518,Street_3655,Addr_3618,,ID_02C7D7124A
4930,#1679,paid,2024-06-24 13:50:32 +0200,fulfilled,2024-06-24 21:30:03 +0200,no,EUR,42.0,4.99,8.16,46.99,,14.0,Estándar,2024-06-24 13:50:32 +0200,1,Kit Paseo Forest Green - S,56.0,70.0,,True,True,fulfilled,El Campello,'03560,A,ES,El Campello,'03560,A,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.0,ES IVA 21 %,8.16,,,,,,,,,,,Alicante,Alicante,,,email4931@gmail.com,087743290,Name_3519,Street_3656,Addr_3619,,ID_C52E0F09D5
4931,#1678,paid,2024-06-24 13:45:39 +0200,fulfilled,2024-06-24 21:29:47 +0200,no,EUR,27.0,4.99,0.0,31.99,,9.0,Estándar,2024-06-24 13:45:39 +0200,1,Arnés Comfort Honey Yellow - S,36.0,,,True,False,fulfilled,Godella,'46110,V,ES,Valencia,'46110,V,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,9.0,ES IVA 21 %,0.0,,,,,,,,,,,Valencia,Valencia,,,email4932@gmail.com,508663363,Name_2692,Street_3657,Addr_3620,,ID_DF3DD89320
